UA9592,YYZ,0637,LAX,1003,259
CZ4987,SZX,1200,TXN,1314,88
UA6391,BDL,2242,YYZ,2335,51
DL7557,LAX,2335,OGG,0330,310
UA9758,EWR,1315,CVG,1423,108
UA5294,YUL,0344,BOS,0420,69
QR3324,CNX,2004,BKK,2049,62
UA2748,IAD,1213,PIT,1242,64
DL9412,JFK,0010,PAP,0301,174
AF8390,CDG,0702,EDI,0806,65
DL9425,MSP,2110,BUF,2238,96
DL3969,AVP,0259,DTW,0354,57
UA1717,CLE,1456,DFW,1659,127
UA2849,LBL,1133,DEN,1217,58
UA1817,ORD,0127,SRQ,0329,125
UA4761,HNL,1420,EWR,2256,444
CZ8506,PVG,0013,TAO,0059,68
AF9330,CFE,0013,CDG,0051,50
CZ5501,HFE,1631,XMN,1744,98
UA3351,TPE,2203,SFO,0904,610
QF4885,CNS,1848,AYQ,2105,150
NH7190,TPE,1725,NRT,2012,160
UA9376,JAX,1717,IAH,1906,129
UA6649,DEN,2147,FCA,2325,112
UA2897,ICT,1502,DEN,1555,49
CZ0938,SHE,2014,JXA,2113,89
KL7085,AMS,0204,LPI,0322,102
UA3215,JAX,0250,IAD,0411,96
CZ6117,CGQ,1724,TAO,1847,62
QR9262,SOF,2317,OTP,2352,43
UA9244,BOG,0106,IAH,0504,277
DL9687,YYC,0147,LAX,0352,158
DL5189,YYC,1716,LAS,1907,138
UA3279,BOG,1827,IAD,2253,266
LH9025,LIS,1802,MUC,2014,142
DL6413,RSW,1904,ATL,2009,69
BA5238,DME,1608,LHR,1853,192
UA0779,IAD,1042,PHL,1115,33
UA4803,BZN,1237,ORD,1444,140
QR2698,BKK,1618,CNX,1710,59
UA3282,CAI,1945,JFK,0518,502
UA5494,EWR,1456,TUL,1658,135
DL6139,LIR,0751,ATL,1033,186
CZ8360,SZX,1101,CTU,1230,108
DL5477,OMA,2241,LGA,0041,122
CZ4436,HZH,2127,CAN,2218,69
AF0704,STT,0358,ATL,0656,189
UA6495,IAD,2210,PHX,0138,238
UA3699,BRU,0944,COO,1532,320
NH7841,NRT,0153,DEL,0750,434
UA1441,ORD,0717,SLC,0931,144
AF3008,MPL,0131,CDG,0217,48
AF4845,LIN,0124,ORY,0209,75
DL1993,MSP,0749,BWI,0952,121
KL4014,HGH,1813,CTU,1954,99
DL6514,LGA,0338,CAE,0448,79
DL0768,SDF,0844,JFK,1010,88
QF3608,KTA,0809,MEL,1148,200
DL3650,SEA,1128,CDG,2042,545
QF0666,AYQ,0441,ASP,0515,50
UA8996,KOA,0308,LAX,0754,269
BA4668,LHR,1239,PMI,1409,105
DL9899,MEM,1013,DTW,1137,77
KL5422,LUX,0836,AMS,0908,56
NH9207,NRT,0806,DEN,1724,645
BA5564,LGW,1640,JER,1710,30
UA8656,IAH,1746,HNL,0028,405
LH4424,LHR,2009,YYZ,0142,324
UA8061,ORD,0943,SMF,1231,231
UA5929,CLE,1322,DAY,1352,62
CX2737,TPE,0833,HKG,0942,90
JJ1083,GIG,1526,MAO,1905,222
BA7110,BGI,1341,LGW,2055,379
DL8340,INL,0239,MSP,0317,44
DL4822,STL,1915,MSP,2017,58
AF4434,YUL,0513,CDG,1047,387
CZ0107,SZX,0740,CZX,0901,103
NH3547,FUK,0451,SDJ,0613,74
AF5344,NCE,1126,SXB,1213,68
CZ2451,DLC,1736,ICN,1822,65
QF7276,ZNE,1301,PER,1427,114
DL2005,LAS,1334,LGW,2138,569
UA4117,PEK,0111,SFO,1155,538
BA5226,IOM,0503,LCY,0544,42
DL3941,JFK,2043,PDX,0037,266
TK9926,SZG,1631,IST,1804,102
KL2277,ATL,0017,ORF,0128,102
DL3545,ORF,0453,ATL,0549,85
KL6725,ATL,1713,ORD,1825,86
EK8708,PEK,0358,DXB,0938,414
AF8622,SAN,2017,ATL,0005,182
KL1966,CZM,0407,ATL,0604,110
CZ1027,KRL,2249,URC,2320,33
DL9344,MIA,1831,FCO,0329,490
UA7622,ELH,1249,PBI,1320,68
CZ9781,AMS,0939,HGH,2026,631
LH9230,LHR,0809,YYC,1452,499
JJ9966,VIX,0932,BSB,1053,74
QF2666,DPO,0920,MEL,0957,70
QR7184,DOH,1206,KTM,1624,210
BA4046,LAD,0150,LHR,0941,507
LH3749,TXL,0147,EWR,0753,444
NH2279,DLC,1514,HIJ,1632,91
UA8418,ORD,2000,SNA,2253,178
KL7427,LIS,1441,AMS,1706,145
CZ2770,PUS,1225,SHE,1322,68
LH6350,LHR,2224,YYT,0204,278
CZ1857,JJN,2232,HSN,2324,47
DL4456,MSP,1514,SYR,1658,98
CZ5932,KWE,1252,CGO,1419,100
AF5477,BAH,1222,AUH,1304,76
UA0646,ZRH,0602,LAX,1615,658
CZ2977,CAN,0519,ZHA,0550,50
KL8990,AMS,0633,LUX,0701,30
QR3210,DOH,1013,KRT,1230,173
UA2601,DKR,1725,JNB,0140,366
UA5390,DLH,1608,ORD,1657,82
CZ7559,WUH,2108,HAK,2234,117
UA8273,ORD,0839,BNA,0933,60
TK9183,SYD,0902,BKK,1617,458
CZ0819,URC,1416,LBD,1558,109
UA9873,TPA,0239,JAX,0307,51
TK2189,GZT,2108,SAW,2206,80
UA2436,BIM,1545,FLL,1603,21
UA1486,CLE,1534,DCA,1621,71
UA5620,DAL,1301,IAH,1343,69
LH7257,ATL,1942,IAD,2043,91
CZ4850,TYN,0210,DYG,0338,71
CZ7506,TAO,0523,FOC,0642,100
DL9323,SFO,0731,LAX,0822,41
CZ7862,PVG,1207,SZX,1340,110
LH2923,LHR,0224,YVR,1001,430
CX3415,HKG,1708,MAA,2114,301
BA3031,DFW,0842,MEX,1020,113
NH3447,NGO,1410,OIT,1449,46
DL9510,BDL,1853,ATL,2041,112
LH1471,HAM,0012,DUS,0051,42
UA8671,MSN,0322,EWR,0455,95
CZ9023,INC,0824,TYN,0912,59
LH8432,DUS,2025,VLC,2158,132
UA4768,EWR,1146,TPA,1344,128
QF1142,SYD,1303,ABX,1349,45
CZ2893,CAN,1505,ICN,1738,162
CZ3068,CKG,2100,XIY,2141,70
LH5647,SKG,1406,MUC,1544,105
KL4715,SZX,1502,HGH,1629,104
DL1953,MSP,1949,BZN,2136,135
AF7360,CDG,0033,VLC,0150,114
KL3839,AVL,0834,ATL,0903,39
CZ2047,ICN,0431,SHE,0512,73
UA4057,OKC,0009,SFO,0255,172
KL9099,LAX,1122,ATL,1502,180
AF4926,LAS,2147,ATL,0117,188
UA4362,FRA,2107,DFW,0635,599
NH3441,YVR,1853,EWR,2347,235
UA7168,EWR,1813,CMH,1910,81
CZ7957,URC,1758,LHW,1956,113
CZ6858,JMU,1407,PVG,1604,142
LH2890,FRA,1712,OPO,1920,133
DL4959,MDW,2148,ATL,2256,77
KL9177,GIG,1632,AMS,0319,536
LH5910,NBO,1606,ZRH,2238,399
TK1234,BLL,0126,IST,0400,169
AF7585,GLA,2153,CWL,2240,67
AF9492,ATL,0028,NAS,0159,81
LH2002,SSG,0419,ABV,0510,49
AF2943,NCE,0815,CDG,0903,48
LH2799,OTP,0854,MUC,1024,88
CZ7544,CGQ,0406,CJU,0520,115
DL6746,ICT,1651,MSP,1809,83
JJ2216,IOS,1427,SDU,1547,85
KL8879,YYZ,0436,YHZ,0608,125
NH3268,ORD,1633,NRT,0206,607
QR7824,DOH,1539,KUL,2251,389
CZ6617,SZX,0423,TPE,0523,101
QF8858,BME,1046,KTA,1140,44
QF5860,SYD,0540,ADL,0710,90
TK8435,BGW,0032,ESB,0211,115
CZ8448,CGQ,1956,CKG,2255,172
CZ6466,CSX,1128,XIY,1238,93
LH1255,DUS,1707,VKO,1936,146
UA5683,EWR,2059,CLE,2152,59
LH2265,BRU,1822,NSI,0002,335
TK5183,AOE,0238,BRU,0510,189
LH4542,KUF,0016,FRA,0327,186
UA7672,ORD,0422,SJD,0739,172
CZ8510,CGQ,0429,CGO,0620,108
UA6394,LHR,1437,ORD,2222,361
UA1133,ORD,1820,SJO,2219,263
BA7495,PVG,0759,LHR,1913,622
EK0901,CNS,0240,GOV,0411,65
UA7089,BDL,2248,IAD,2327,61
DL2510,DFW,0400,DTW,0549,115
DL8468,IND,0230,LGA,0350,96
KL4753,AMS,0130,LHR,0208,69
UA0402,PIR,1051,DEN,1139,50
LH2898,OLB,1238,MUC,1344,90
UA6202,LAX,0140,EWR,0618,230
JJ2764,GIG,0150,MCZ,0346,131
UA4358,EWR,0427,CLT,0543,87
DL0176,MEX,1032,DFW,1235,141
LH6004,TRS,2328,MUC,2358,64
UA8200,NRT,0026,HNL,0640,388
DL2869,ATL,1904,JAN,1952,61
UA5410,FLL,0003,DEN,0330,198
TK6917,KRT,0059,IST,0402,195
UA0899,ORD,1904,BHM,2029,89
LH1367,LHR,0959,YUL,1517,325
CZ3117,ZUH,0311,CGO,0452,98
DL9913,ATL,0047,JAX,0128,39
UA6688,YWG,0117,DEN,0249,99
UA1281,BOS,0358,SFO,0843,267
UA5100,EWR,0437,TLV,1458,523
CZ1636,PVG,0637,CGO,0744,66
CZ0678,PVG,0253,CGQ,0424,146
DL5574,DUB,1313,JFK,1911,308
LH0269,DUS,1251,VIE,1347,51
UA4278,DUB,0302,ORD,1019,418
TK3114,ESB,0725,VIE,0933,96
CZ8432,NGB,1126,KWL,1254,111
KL2302,AMS,0550,LIN,0652,93
TK3974,ALA,0215,IST,0650,258
KL5875,DOH,1743,MCT,1845,59
NH6235,NRT,2141,CTS,2237,90
KL4934,JFK,1535,DUB,2028,334
KL8619,AMS,0610,LIM,1801,725
NH6533,NRT,0136,CTU,0458,241
KL8183,AMS,1900,LIS,2100,119
QF5657,ZRH,2317,DXB,0357,347
AF5867,GOT,1911,CDG,2037,106
QR2875,BLR,2101,DOH,0025,202
UA0999,FAT,1701,DEN,1832,82
UA8377,ORD,0617,SJU,1017,219
CZ8739,HRB,1308,FOC,1547,168
DL7766,LGA,1253,CHO,1334,53
DL3536,LAX,2206,OAK,2251,81
UA5335,DEN,0433,FLL,0753,224
UA4981,FRA,1804,DEN,0313,555
DL9883,LGA,0246,CHS,0400,87
LH6081,FRA,0155,ORD,0955,397
JJ9117,GRU,1522,GIG,1602,40
QR3274,DOH,2250,KWI,2344,44
UA6578,CVG,1319,ORD,1401,45
CZ4623,KWE,0633,CKG,0711,34
CZ4387,INC,1036,CSX,1201,100
TK4014,ADF,1433,IST,1538,78
DL4298,FAY,1150,ATL,1235,49
AF8456,CDG,2256,VGO,0017,76
CZ0400,CSX,1026,XMN,1119,51
QF7206,DXB,1724,ZRH,2222,314
UA5197,GVA,1456,JFK,2116,401
DL2015,BOS,1926,IND,2115,109
LH9294,JFK,0040,BRU,0624,430
TK5334,MXP,0403,IST,0607,101
UA7897,ORD,1142,SDF,1222,62
AF0892,MOB,0633,ATL,0715,60
EK9868,MRU,1224,DXB,1821,336
DL1213,DTW,1849,DSM,1957,74
UA8759,DEN,0657,FMN,0740,66
TK5416,ESB,1910,VAN,2024,69
KL2652,CDG,1135,BSL,1216,51
BA8936,ABV,0822,LHR,1257,335
KL3451,GOT,1319,AMS,1427,81
UA3600,JAC,1927,DEN,2023,50
CZ3666,SZX,1542,CSX,1636,86
AF8291,NTE,0247,CDG,0329,42
QR6390,MPM,1314,JNB,1400,69
UA7639,ORD,0344,SEA,0711,186
EK7769,DXB,1742,NCL,2310,331
CZ0162,CGQ,0600,TPE,0846,179
KL2191,AMS,1747,LOS,2336,374
CZ2806,CSX,1201,XNN,1344,112
QF9911,PHE,0948,PER,1110,115
BA3032,MEX,1239,LHR,2211,592
DL1624,FLL,0909,MSP,1212,178
JJ4845,GIG,1529,MIA,2314,447
KL6308,DAR,0149,AMS,0851,490
LH9103,FRA,1414,OLB,1527,90
TK3801,SCQ,2305,BIO,2349,57
NH1700,MUC,1331,HND,2255,670
UA9343,MHH,2316,JAX,0009,68
UA1192,XNA,1416,ORD,1527,66
CZ0941,SZX,0332,TSN,0537,166
CZ7476,HAN,1333,PEK,1626,192
LH5220,MUC,2159,GDN,2311,60
CZ4953,KWE,1142,TPE,1336,142
UA9707,ORD,1006,BDL,1138,90
KL7255,BSL,1124,AMS,1215,54
KL1365,STM,1412,MAO,1454,76
UA0690,IAD,0238,PEK,1307,697
EK8913,DXB,1902,NBO,2231,286
UA8559,EWR,1206,CHS,1323,100
AF4517,CLY,1609,NCE,1635,34
UA0479,IAH,1837,YEG,2228,173
DL4667,RKS,1735,GCC,1820,74
BA4749,SJO,1613,MIA,1815,106
EK8553,DXB,0144,NCE,0656,292
LH4553,BCN,2342,MUC,0112,81
NH1861,FUK,1639,SIN,2150,282
DL9289,TVC,1510,DTW,1547,42
DL6057,LGA,0609,CLE,0712,80
UA3878,GUM,0014,KIX,0249,187
AF9158,GYE,1140,AMS,2245,542
CZ0781,CGQ,1351,TNA,1523,85
NH2245,ICN,2240,TAK,2338,83
TK3066,ESB,0932,ECN,1029,51
NH5971,CTS,1740,NRT,1846,96
BA9593,LHR,2357,PEK,0842,451
QF1739,DXB,0054,IST,0430,221
DL7521,CAE,0712,LGA,0836,98
LH2961,LHR,2040,YOW,0228,383
UA4061,ORD,2330,SGF,0025,52
CZ8165,HSN,0638,JJN,0730,49
NH3986,NGO,0427,OKA,0549,88
UA6245,CMX,0901,ORD,0947,65
AF0530,OAJ,0233,ATL,0325,80
DL9087,LGA,0333,CLT,0443,68
BA7627,DFW,1703,MAD,0039,540
UA6064,ORD,2007,SFO,2354,216
UA2119,IAD,0820,PDX,1304,266
CX9752,GVA,0823,DOH,1409,278
CZ9024,BNE,1100,CAN,1939,399
CX9465,MNL,0711,HKG,0842,106
AF5480,CDG,0222,VIE,0338,86
LH5997,ALA,0012,FRA,0546,356
UA5763,CLE,1436,DUJ,1507,53
UA4634,MCO,1443,MHH,1534,63
DL2500,CVG,0417,EWR,0521,70
JJ7100,BPS,1859,GRU,2013,83
DL2956,MSP,1626,CDG,0013,355
DL9385,DTW,1414,CVG,1448,41
LH4334,VRN,0909,FRA,0953,67
KL8342,ATL,1148,PHF,1300,66
KL6284,ATL,0636,PHL,0756,100
LH8001,ZAD,1642,MUC,1728,63
CZ7492,CAN,1856,HZH,1951,64
CZ8608,HGH,0431,PEK,0550,111
DL4924,DTW,1646,CUN,1936,159
KL9832,ATL,1319,PIA,1427,89
AF7052,OKC,1637,ATL,1756,85
BA7294,HAM,0519,LHR,0622,55
UA2082,SJD,0631,LAX,0802,139
LH5823,BOS,1949,MUC,0233,388
CZ4548,NNG,0638,CSX,0734,97
DL0551,SAP,1415,ATL,1645,171
JJ3997,GRU,0119,FLN,0207,44
KL6833,ATL,1455,PHX,1807,178
CZ1540,KIX,1234,DLC,1403,95
DL7136,GSP,1008,LGA,1131,92
BA7375,SEA,0954,LHR,1813,410
KL1900,KIN,0230,PTY,0348,79
LH9115,BRU,1629,MXP,1725,62
LH7817,IAH,1531,AMS,2342,513
LH9190,SZG,2332,FRA,0008,36
NH0690,NRT,1056,DPS,1640,330
UA7058,ORD,0829,CAK,0921,68
JJ0362,FLN,2038,CGH,2120,80
NH8238,KIJ,0207,FUK,0316,80
CZ8636,HKT,2359,CAN,0236,197
UA9768,LAS,2130,SFO,2225,88
AF2388,BRU,1540,ATL,0025,492
KL4540,HGH,2113,DLC,2238,95
AF1209,JED,0345,CDG,0917,304
NH5191,GUM,1134,FUK,1436,210
QR8465,KTM,1723,DOH,2111,271
AF4818,ORD,2153,ATL,2308,82
DL5592,CMN,1011,CDG,1218,131
UA2106,ORD,0655,CAE,0816,70
CX1385,LHR,2219,HKG,0917,563
CZ7395,SYX,0641,KMG,0807,76
DL8814,FCO,0253,ORD,1040,519
DL6876,OGG,1329,LAX,1750,235
DL8570,DTW,1359,TVC,1437,53
CZ2097,DYU,0942,URC,1138,148
KL9057,OMA,0332,ATL,0510,107
DL4567,DTW,2136,TYS,2227,63
CZ4736,BFJ,0156,SZX,0313,73
NH8886,PEK,2228,OKA,0026,151
UA6770,NSI,0939,BRU,1610,332
UA6235,GSP,0334,EWR,0451,100
UA6471,HSV,0404,ORD,0520,90
QF8860,DIL,0946,DRW,1047,94
AF1871,BOS,0911,ATL,1058,108
CZ8981,HKG,0031,PEK,0259,147
NH6805,NRT,1246,DOH,2217,548
KL7668,LAX,0123,AMS,1130,613
LH1464,ORD,0041,MUC,0857,468
NH4044,BKK,2207,CNX,2300,69
EK5798,MEL,1054,SIN,1643,353
TK0847,KAN,2134,NDJ,2230,63
CZ2129,SHE,1111,KIX,1249,89
AF5850,TUS,1602,ATL,1900,207
DL0362,CID,1619,DTW,1714,67
TK8776,MQM,2325,ESB,0031,60
UA4530,EWR,0504,DFW,0740,152
NH9538,KIX,0559,DOH,1533,415
UA1174,FCO,0058,IAD,0912,468
DL4309,LGA,2023,BNA,2149,109
CZ5526,DLC,1510,YTY,1612,84
DL5011,DTW,0252,CWA,0336,56
NH2316,KMI,1217,FUK,1246,41
CZ9709,OVB,1744,URC,1914,110
LH6229,DLA,1349,BRU,2015,379
UA9889,LIM,1028,IAH,1525,341
DL9199,CUN,1130,SLC,1517,223
JJ5222,MCZ,0827,GRU,1044,163
NH8248,KIX,1223,DPS,1730,397
DL3286,ITH,1058,DTW,1151,47
TK3484,IST,1815,GVA,2049,130
CZ7102,KWE,1137,CSX,1225,69
CX5752,USM,2121,HKG,2345,155
DL9837,CHS,1856,BOS,2025,98
TK0316,KGL,0911,EBB,0953,53
UA7523,IAH,1338,GUA,1603,117
UA9148,MKG,0732,ORD,0758,37
UA4012,EWR,1154,DEN,1427,156
UA4268,EWR,2247,DEL,1305,721
AF5744,CHA,1021,ATL,1044,28
CX1971,HKG,0553,MEL,1323,396
TK3494,CAN,0522,IST,1503,530
JJ5765,GRU,2331,FOR,0209,141
LH7941,HAJ,2337,FRA,0005,49
AF8454,LED,1221,CDG,1431,143
TK4183,IST,2258,GYD,0107,155
UA8573,MGA,1039,IAH,1308,164
AF7729,MRS,1840,MXP,1922,34
UA4922,BFS,2154,EWR,0326,371
NH1109,NRT,1735,DUS,0253,668
CZ4708,NNG,1722,TPE,1851,130
UA1067,NRT,0259,IAH,1421,690
AF9953,PHC,0658,ABV,0742,52
LH7803,BLL,1736,FRA,1835,89
LH0161,FRA,1416,OSL,1555,81
UA9478,NRT,1533,IAD,0437,684
AF6679,GOA,1935,CDG,2034,68
CZ5601,CKG,0524,XMN,0648,93
DL7043,LGA,2210,BOS,2245,49
AF0300,SDF,2310,ATL,2356,77
UA3579,OTH,1559,SFO,1658,66
NH0728,SHE,0556,NRT,0756,159
BA2600,NCL,0009,LHR,0047,45
DL4659,FSM,2105,ATL,2214,64
CZ2555,KWE,1732,CTU,1819,55
DL3831,JFK,1152,ORF,1239,56
KL3341,ATL,1906,PDX,2333,238
LH9473,NCL,0359,DUS,0459,73
DL9042,JFK,0747,ORD,0924,85
CZ2333,CKG,2122,XNN,2220,63
TK6632,TZX,2150,ESB,2238,39
QF2742,HND,0620,SIN,1209,327
DL8886,PHL,1919,CVG,2031,89
CZ1178,BFJ,1945,CAN,2057,100
UA5537,EWR,0225,DCA,0258,54
CX5357,HKG,2034,MLE,0116,335
AF1544,CDG,0432,DKR,0910,251
DL7113,PIA,0644,ATL,0758,67
KL4105,TNA,1841,CGQ,1959,98
QF8698,SYD,1826,SCL,0510,595
QF0757,AKL,1047,PPT,1503,216
QR0302,CMN,1639,DOH,2234,386
UA8486,ATL,2143,ORD,2254,59
LH7194,FRA,1012,OTP,1155,122
QR3765,BEY,1227,DOH,1448,145
BA7975,DFW,0914,LHR,1726,455
QF4992,BNE,1806,EMD,1854,64
CZ4349,ZUH,2110,SWA,2145,61
TK9353,ESB,0417,VKO,0608,148
AF9632,CDG,1203,DLA,1655,342
KL9114,BRE,0323,AMS,0401,63
DL8591,LGA,1350,SRQ,1554,124
EK0657,SYD,1804,WLG,2053,181
JJ3930,VIX,2234,CGH,2332,65
QR7914,ALG,0638,DOH,1227,361
UA8898,IND,1345,EWR,1457,61
KL0955,ATL,1518,PBI,1627,83
UA4494,EWR,1016,DAY,1123,79
LH2650,MIA,1317,FRA,2136,477
UA2472,DEN,1315,EUG,1511,108
DL4668,TPE,2208,LAX,0828,610
TK0210,BAL,1212,ESB,1309,72
TK7967,CMB,0835,MLE,0928,93
UA8627,NRT,0439,ICN,0606,89
DL6813,ORD,0814,MSP,0901,50
DL3262,ATL,1510,ICN,0407,791
UA3315,LEX,0546,ORD,0626,74
CZ8195,SZX,0937,DLC,1139,163
NH7214,SDJ,0206,GUM,0504,167
KL6743,FRA,1827,AMS,1904,59
DL2213,ATL,1606,ICT,1727,104
AF2423,NCE,1729,BIA,1753,30
QF0264,BNE,2301,VLI,0128,119
UA1189,EDI,0440,EWR,1000,331
NH6612,NGO,0805,NRT,0845,60
KL2536,AMS,1318,MEX,0025,492
QF2793,HNL,0622,CXI,0839,152
TK0618,MAN,1859,IST,2151,216
DL6156,IND,1453,LAX,1750,221
DL9168,GRB,0056,DTW,0142,48
TK9415,AMS,1919,IST,2202,162
BA6405,MIA,0454,MXP,1354,437
CZ3766,CAN,1810,YVR,0540,636
NH6744,DOH,1834,KIX,0235,533
DL5662,IAH,0747,AMS,1558,570
LH7025,FDH,2352,FRA,0022,46
QF8064,MRZ,0522,SYD,0604,77
DL8427,LGA,1853,STL,2052,121
LH5003,STR,1501,ZRH,1527,38
TK9300,IST,0213,GZT,0325,84
EK6858,DXB,0425,MXP,1017,336
BA6374,BLL,1347,MUC,1459,75
CZ3174,CTU,1030,AMS,1856,461
DL8291,ABQ,1500,ATL,1727,121
KL6450,SFO,2229,AMS,0651,490
LH3830,WAW,0610,DUS,0719,90
NH7156,KIX,0224,DLC,0408,100
DL8109,MSP,1205,CID,1242,63
DL1392,MSP,2029,CLT,2231,113
CZ9759,CAN,1755,HRB,2049,160
JJ0557,CGH,0007,GYN,0117,70
QF1753,SYD,1811,ASP,2041,139
DL7223,CUN,0847,BOS,1157,204
DL3709,DAL,0928,ATL,1048,108
CZ1731,NKG,2357,XIY,0125,100
DL9633,RDU,2002,DTW,2102,87
CZ7843,INC,2349,CGO,0049,93
LH0360,MUC,1624,GOA,1706,65
UA3188,ORD,0239,BWI,0355,88
CZ3326,HKT,0710,SZX,0936,163
UA4647,CHS,0850,IAH,1052,114
DL2970,MSP,2246,CLE,0015,92
UA3398,TUS,1849,SFO,2023,114
UA0822,ORD,1213,SXM,1642,258
CZ7982,ZUH,1803,SYX,1847,53
CZ9296,PVG,1227,SYX,1428,156
LH7474,MUC,0519,GOT,0639,102
CZ7756,NNG,1831,CKG,1931,80
UA1335,DEN,1544,EWR,1845,156
DL8565,ATL,2210,ZRH,0725,456
AF8172,RTM,0844,LCY,0913,33
UA1813,YXU,0058,ORD,0141,69
UA5918,ORD,2155,SYR,2318,74
CZ6324,CAN,0318,YTY,0446,106
DL1821,CLT,0802,SLC,1057,212
UA0424,AOO,1135,JST,1147,43
AF4410,ORY,0131,FDF,0826,478
DL7697,LGA,0529,BTV,0614,40
DL8787,DSM,1043,ATL,1216,106
DL5800,TPA,0208,CMH,0353,108
QR5955,HKT,1238,BKK,1330,55
AF4758,LHR,0304,MSP,1025,424
CX8313,SYX,1316,HKG,1410,71
DL1577,LAS,1311,MEM,1545,182
QF9813,ISA,1345,TSV,1450,53
DL7246,LGA,2232,BUF,2315,63
UA3509,IAD,1538,OMA,1729,126
AF9267,CDG,0137,DXB,0740,307
DL9710,CDG,0941,PHL,1549,312
DL1898,LAS,1920,MEX,2201,190
NH8937,AKL,0023,NRT,1024,561
KL0492,IND,1038,ATL,1138,79
QF3745,PER,0349,GET,0425,47
KL9080,ATL,1836,PNS,1923,77
UA8540,LIS,1158,EWR,1711,362
JJ1330,MCP,0548,BEL,0627,34
TK0603,IST,0131,GNY,0248,84
CX6333,DOH,2228,VCE,0247,288
DL8066,MSP,1546,TPA,1807,154
NH1993,CTS,0445,NGO,0553,88
AF2836,BIQ,0826,MRS,0914,63
EK3486,DXB,0933,MUC,1453,339
BA0643,LHR,2158,PSA,2319,94
UA8232,FRA,1421,DTW,2234,441
LH6083,BHX,0230,EWR,0850,383
EK0669,BCN,0238,DXB,0813,344
TK1594,IST,1940,GOA,2124,124
DL7959,IAD,1935,ICN,0605,769
UA6973,SLC,2145,DEN,2239,64
DL7421,GSO,0541,ATL,0627,81
CX2663,HKG,0739,MNL,0911,86
DL6039,CDG,0037,PIT,0719,338
LH7016,RZE,0707,FRA,0820,106
TK9952,ACC,0211,ABJ,0246,47
LH6885,RIX,2214,FRA,2342,79
UA2657,IAH,1900,XNA,1959,56
QF9265,SYD,2042,ARM,2127,47
UA6521,ORD,1647,BZN,1905,158
BA4042,IST,1712,LHR,2025,194
AF6821,SXB,0621,FCO,0727,94
JJ2147,MIA,0046,GRU,0726,476
AF4302,LYS,0038,GOT,0220,103
BA7095,LHR,0501,PRG,0631,102
CZ0228,WUH,2204,XMN,2309,68
UA4209,ABE,1458,ORD,1623,115
LH7757,MAN,0935,FRA,1033,78
DL3436,LAS,1909,MCO,2319,224
NH7479,TKS,0642,HND,0719,58
KL5943,AMS,0934,LYS,1030,78
DL2260,MSP,1556,CMH,1713,94
LH9288,PAD,0707,MUC,0751,44
AF8998,CDG,2051,DTW,0321,355
UA5511,ORD,0849,STL,0932,59
LH7876,MLA,2106,FRA,2319,112
TK5502,AAL,1311,IST,1527,165
DL7068,MEX,2127,DTW,0040,249
QF5296,LEA,0438,PER,0554,100
QF3010,ISA,0937,CNJ,0956,40
UA0919,ORD,2032,STT,0037,223
CZ8925,CGD,1800,PEK,1931,108
QR5292,CPH,0001,DOH,0505,352
DL1899,LGA,2101,SYR,2136,28
NH1980,NGS,1737,FUJ,1753,50
NH9595,UKB,1402,HND,1448,57
AF0585,DAB,1658,ATL,1748,73
UA4251,IAD,1202,ORF,1231,30
UA8236,MIA,0922,LIM,1417,255
AF0409,CDG,0449,DUB,0552,87
CZ3880,CAN,0723,YNZ,0903,110
LH3736,DUS,0747,EWR,1508,399
UA0485,ORD,0542,STC,0636,69
AF7991,NTE,0547,BRU,0636,78
DL5326,ATL,1346,IND,1443,85
QR8774,DOH,1315,KIX,2251,490
UA7586,IAD,2117,ORD,2238,95
DL5012,DTW,1940,DCA,2040,64
UA6584,ORD,1028,BRU,1743,464
KL0156,AMS,0416,MAN,0459,61
UA6499,MIA,0344,LIS,1004,394
DL0889,ATL,2345,ILM,0043,51
UA2682,CDG,0835,EWR,1523,375
UA2813,PTY,2140,JFK,0211,231
UA0292,FLL,1244,CLE,1456,116
JJ2089,GRU,2028,FRA,0618,626
CZ2700,NNG,0129,CGO,0323,129
KL5187,AMS,0332,MAD,0526,132
TK1636,ESB,0255,ERC,0346,79
UA0226,STL,1834,SFO,2124,184
QR8789,DOH,0827,KHI,1025,119
TK9154,SAW,0102,LGW,0332,197
TK2967,IST,1419,GOT,1705,159
QR2502,GYD,0328,DOH,0537,141
DL6783,DTW,0924,DAY,0951,33
UA4092,YYC,2029,SFO,2230,118
UA6415,JFK,0152,ICN,1222,612
CZ7373,WNZ,0604,XIY,0729,100
CZ6246,NKG,1546,XMN,1648,75
LH4427,MUC,1030,GRU,2025,571
AF9245,NCE,1708,SOU,1833,71
DL3534,LAS,0013,MAN,0756,579
EK5322,DXB,0024,MRU,0524,324
QF3782,GLT,0807,ROK,0824,20
LH1841,MUC,1711,GRZ,1748,38
UA7477,IAH,0526,GSP,0720,99
CZ0115,WUH,1553,XIY,1647,80
DL4552,DTW,1116,DEN,1340,133
TK3106,ESB,1304,ERZ,1400,66
DL1162,MBS,1945,ATL,2105,106
CZ6728,CAN,1539,HKT,1843,181
DL3765,RIC,2025,ATL,2128,64
UA1316,MDT,0150,IAD,0216,36
UA6801,RNO,1412,DEN,1600,105
TK7464,IST,0939,GRU,2048,734
UA6248,ORD,0650,BUF,0758,91
